year,drug,nature,intent,age_group,n,sex,jurisdiction,pop,rate_ht,rate_ht_lcl,rate_ht_ucl,rate_m,rate_m_lcl,rate_m_ucl
2003,All opioids with alcohol,NA,All,45-54,17,All,AUS,2693054,0.6312535879339961,0.3677284263857141,1.0106981464275513,6.312535879339961,3.6772842638571412,10.106981464275513
2004,All opioids with alcohol,NA,All,45-54,17,All,AUS,2734333,0.6217238353923973,0.3621769951179146,0.9954400894219183,6.217238353923973,3.621769951179146,9.954400894219184
2005,All opioids with alcohol,NA,All,45-54,23,All,AUS,2776548,0.828366734520707,0.5251138452616703,1.24295735885244,8.28366734520707,5.251138452616702,12.4295735885244
2006,All opioids with alcohol,NA,All,45-54,20,All,AUS,2825567,0.7078225361493817,0.43235721524864945,1.0931744991039687,7.078225361493818,4.323572152486495,10.931744991039686
2007,All opioids with alcohol,NA,All,45-54,15,All,AUS,2882908,0.5203079668168391,0.29121239602890125,0.8581688918359228,5.203079668168391,2.9121239602890125,8.581688918359228
2008,All opioids with alcohol,NA,All,45-54,41,All,AUS,2935638,1.3966299659562929,1.002245768970329,1.8946862474404,13.966299659562928,10.022457689703291,18.946862474404
2009,All opioids with alcohol,NA,All,45-54,41,All,AUS,2984512,1.373758926082388,0.9858331160097592,1.8636590993983073,13.73758926082388,9.858331160097592,18.636590993983074
2010,All opioids with alcohol,NA,All,45-54,44,All,AUS,3015387,1.459182519524028,1.0602441866237242,1.9588844243957226,14.591825195240279,10.602441866237243,19.588844243957226
2011,All opioids with alcohol,NA,All,45-54,42,All,AUS,3035900,1.383444777495965,0.9970652825573152,1.8700154496462658,13.834447774959651,9.970652825573152,18.70015449646266
2012,All opioids with alcohol,NA,All,45-54,46,All,AUS,3058142,1.504181297009753,1.1012496863789834,2.0063670564036937,15.04181297009753,11.012496863789833,20.063670564036936
2013,All opioids with alcohol,NA,All,45-54,39,All,AUS,3080735,1.2659316689036868,0.90020040769671,1.730569540135653,12.659316689036867,9.002004076967099,17.30569540135653
2014,All opioids with alcohol,NA,All,45-54,53,All,AUS,3104578,1.707156334935054,1.27877692158585,2.2330020124708403,17.07156334935054,12.7877692158585,22.330020124708405
2015,All opioids with alcohol,NA,All,45-54,64,All,AUS,3125999,2.047345504589093,1.5767054048564029,2.614414423827276,20.47345504589093,15.76705404856403,26.14414423827276
2016,All opioids with alcohol,NA,All,45-54,49,All,AUS,3157138,1.5520385868466946,1.1482066534217257,2.0518772653776662,15.520385868466946,11.482066534217257,20.51877265377666
1997,All opioids with antipsychotics,NA,Accidental,45-54,4,All,AUS,2376709,0.16829994753249136,0.04585707179225957,0.4309147123531499,1.6829994753249136,0.4585707179225957,4.309147123531499
1998,All opioids with antipsychotics,NA,Accidental,45-54,4,All,AUS,2460560,0.1625646194362259,0.04429435382283279,0.41622999442490427,1.625646194362259,0.4429435382283279,4.1622999442490425
1999,All opioids with antipsychotics,NA,Accidental,45-54,1,All,AUS,2525485,0.039596354759580836,0.0010013746585380487,0.22061676420695675,0.3959635475958084,0.010013746585380488,2.2061676420695675
2e3,All opioids with antipsychotics,NA,Accidental,45-54,1,All,AUS,2583189,0.038711840287334764,9.790056707108788e-4,0.21568856508494197,0.38711840287334764,0.009790056707108788,2.1568856508494196
2001,All opioids with antipsychotics,NA,Accidental,45-54,0,All,AUS,2642230,0,0,0.13961236532673732,0,0,1.3961236532673733
2002,All opioids with antipsychotics,NA,Accidental,45-54,0,All,AUS,2659000,0,0,0.13873184657287144,0,0,1.3873184657287143
2003,All opioids with antipsychotics,NA,Accidental,45-54,2,All,AUS,2693054,0.07426512799223484,0.008993642133404598,0.2682713751621569,0.7426512799223484,0.08993642133404597,2.6827137516215687
2004,All opioids with antipsychotics,NA,Accidental,45-54,2,All,AUS,2734333,0.07314398063439968,0.008857869148320187,0.26422140242828773,0.7314398063439969,0.08857869148320187,2.642214024282877
2005,All opioids with antipsychotics,NA,Accidental,45-54,4,All,AUS,2776548,0.14406377991664468,0.03925338774705478,0.3688604969487804,1.4406377991664467,0.3925338774705478,3.6886049694878045
2006,All opioids with antipsychotics,NA,Accidental,45-54,3,All,AUS,2825567,0.10617338042240726,0.021895471524095312,0.3102837974989707,1.0617338042240725,0.2189547152409531,3.1028379749897073
2007,All opioids with antipsychotics,NA,Accidental,45-54,7,All,AUS,2882908,0.2428103845145249,0.09762217640740804,0.5002821973723935,2.428103845145249,0.9762217640740805,5.002821973723935
2008,All opioids with antipsychotics,NA,Accidental,45-54,3,All,AUS,2935638,0.10219243653338729,0.021074506389385687,0.2986497854462213,1.021924365333873,0.21074506389385686,2.986497854462213
2009,All opioids with antipsychotics,NA,Accidental,45-54,8,All,AUS,2984512,0.26805052216241715,0.11572516449979264,0.5281663836906463,2.6805052216241716,1.1572516449979264,5.281663836906462
2010,All opioids with antipsychotics,NA,Accidental,45-54,10,All,AUS,3015387,0.33163239080091544,0.15903061819928818,0.6098838530086365,3.3163239080091547,1.5903061819928819,6.098838530086365
2011,All opioids with antipsychotics,NA,Accidental,45-54,5,All,AUS,3035900,0.16469580684475774,0.05347625623697378,0.38434474027808585,1.6469580684475773,0.5347625623697378,3.8434474027808587
2012,All opioids with antipsychotics,NA,Accidental,45-54,9,All,AUS,3058142,0.2942963407192995,0.13457128340113864,0.558666162947943,2.942963407192995,1.3457128340113864,5.58666162947943
2013,All opioids with antipsychotics,NA,Accidental,45-54,8,All,AUS,3080735,0.25967829105716655,0.11211063014235405,0.5116697509267556,2.5967829105716653,1.1211063014235405,5.116697509267556
2014,All opioids with antipsychotics,NA,Accidental,45-54,11,All,AUS,3104578,0.3543154657412376,0.17687274966403252,0.633967339628611,3.5431546574123765,1.7687274966403252,6.339673396286109
2015,All opioids with antipsychotics,NA,Accidental,45-54,21,All,AUS,3125999,0.6717852436932962,0.4158464684196202,1.0268950858966501,6.7178524369329615,4.158464684196202,10.268950858966502
2016,All opioids with antipsychotics,NA,Accidental,45-54,30,All,AUS,3157138,0.9502277062326703,0.6411143143163759,1.356508672741448,9.502277062326703,6.411143143163759,13.56508672741448
1997,All opioids with antipsychotics,NA,Intentional,45-54,5,All,AUS,2376709,0.21037493441561417,0.06830813797979841,0.49094449384011285,2.1037493441561415,0.6830813797979841,4.909444938401128
1998,All opioids with antipsychotics,NA,Intentional,45-54,0,All,AUS,2460560,0,0,0.14992033522339024,0,0,1.4992033522339023
1999,All opioids with antipsychotics,NA,Intentional,45-54,2,All,AUS,2525485,0.07919270951916167,0.009590381222590426,0.2860715070435767,0.7919270951916167,0.09590381222590426,2.860715070435767
2e3,All opioids with antipsychotics,NA,Intentional,45-54,4,All,AUS,2583189,0.15484736114933906,0.04219161479950149,0.3964707480103633,1.5484736114933906,0.42191614799501487,3.964707480103633
2001,All opioids with antipsychotics,NA,Intentional,45-54,0,All,AUS,2642230,0,0,0.13961236532673732,0,0,1.3961236532673733
2002,All opioids with antipsychotics,NA,Intentional,45-54,0,All,AUS,2659000,0,0,0.13873184657287144,0,0,1.3873184657287143
2003,All opioids with antipsychotics,NA,Intentional,45-54,0,All,AUS,2693054,0,0,0.13697756526132232,0,0,1.3697756526132232
2004,All opioids with antipsychotics,NA,Intentional,45-54,2,All,AUS,2734333,0.07314398063439968,0.008857869148320187,0.26422140242828773,0.7314398063439969,0.08857869148320187,2.642214024282877
2005,All opioids with antipsychotics,NA,Intentional,45-54,1,All,AUS,2776548,0.03601594497916117,9.108276462420113e-4,0.20066799808726743,0.3601594497916117,0.009108276462420113,2.0066799808726743
2006,All opioids with antipsychotics,NA,Intentional,45-54,0,All,AUS,2825567,0,0,0.13055361279249975,0,0,1.3055361279249975
2007,All opioids with antipsychotics,NA,Intentional,45-54,0,All,AUS,2882908,0,0,0.12795690325090678,0,0,1.2795690325090678
2008,All opioids with antipsychotics,NA,Intentional,45-54,3,All,AUS,2935638,0.10219243653338729,0.021074506389385687,0.2986497854462213,1.021924365333873,0.21074506389385686,2.986497854462213
2009,All opioids with antipsychotics,NA,Intentional,45-54,3,All,AUS,2984512,0.10051894581090644,0.02072939287492341,0.2937591334354743,1.0051894581090643,0.2072939287492341,2.937591334354743
2010,All opioids with antipsychotics,NA,Intentional,45-54,6,All,AUS,3015387,0.19897943448054925,0.07302184100592031,0.43309460796320876,1.9897943448054924,0.7302184100592031,4.3309460796320876
2011,All opioids with antipsychotics,NA,Intentional,45-54,4,All,AUS,3035900,0.13175664547580618,0.03590003466593414,0.3373493445377458,1.3175664547580617,0.3590003466593414,3.373493445377458
2012,All opioids with antipsychotics,NA,Intentional,45-54,2,All,AUS,3058142,0.065399186826511,0.00791996052568317,0.23624452362445802,0.65399186826511,0.0791996052568317,2.3624452362445805
2013,All opioids with antipsychotics,NA,Intentional,45-54,2,All,AUS,3080735,0.06491957276429164,0.007861878390038022,0.2345119914455308,0.6491957276429163,0.07861878390038021,2.3451199144553083
2014,All opioids with antipsychotics,NA,Intentional,45-54,4,All,AUS,3104578,0.12884198754226822,0.03510587114973741,0.3298866625615921,1.288419875422682,0.35105871149737405,3.298866625615921
2015,All opioids with antipsychotics,NA,Intentional,45-54,6,All,AUS,3125999,0.19193864105522745,0.0704379976082267,0.4177697595624171,1.9193864105522747,0.7043799760822669,4.177697595624171
2016,All opioids with antipsychotics,NA,Intentional,45-54,6,All,AUS,3157138,0.19004554124653406,0.06974326433792853,0.41364927685212244,1.9004554124653406,0.6974326433792853,4.136492768521224
1997,All opioids with antipsychotics,NA,All,45-54,7,All,AUS,2376709,0.2945249081818599,0.11841405630320241,0.6068338820875642,2.945249081818599,1.184140563032024,6.068338820875642
1998,All opioids with antipsychotics,NA,All,45-54,3,All,AUS,2460560,0.12192346457716943,0.025143512772671028,0.35631224552450425,1.2192346457716943,0.2514351277267103,3.5631224552450425
1999,All opioids with antipsychotics,NA,All,45-54,5,All,AUS,2525485,0.19798177379790416,0.0642841142631331,0.4620230161771861,1.9798177379790416,0.642841142631331,4.620230161771861
2e3,All opioids with antipsychotics,NA,All,45-54,2,All,AUS,2583189,0.07742368057466953,0.009376148598470257,0.279681161527843,0.7742368057466953,0.093761485984702575,2.79681161527843
2001,All opioids with antipsychotics,NA,All,45-54,0,All,AUS,2642230,0,0,0.13961236532673732,0,0,1.3961236532673733
2002,All opioids with antipsychotics,NA,All,45-54,0,All,AUS,2659000,0,0,0.13873184657287144,0,0,1.3873184657287143
2003,All opioids with antipsychotics,NA,All,45-54,2,All,AUS,2693054,0.07426512799223484,0.008993642133404598,0.2682713751621569,0.7426512799223484,0.08993642133404597,2.6827137516215687
2004,All opioids with antipsychotics,NA,All,45-54,4,All,AUS,2734333,0.14628796126879937,0.03985941552923856,0.374555284627784,1.4628796126879937,0.39859415529238557,3.74555284627784
2005,All opioids with antipsychotics,NA,All,45-54,2,All,AUS,2776548,0.07203188995832234,0.008723192943876273,0.26020414556706645,0.7203188995832234,0.08723192943876273,2.6020414556706646
2006,All opioids with antipsychotics,NA,All,45-54,5,All,AUS,2825567,0.17695563403734543,0.057456986972819514,0.41295506247427183,1.7695563403734544,0.5745698697281951,4.129550624742718
2007,All opioids with antipsychotics,NA,All,45-54,9,All,AUS,2882908,0.3121847800901035,0.14275103255564342,0.5926239952471423,3.1218478009010346,1.427510325556434,5.926239952471422
2008,All opioids with antipsychotics,NA,All,45-54,5,All,AUS,2935638,0.17032072755564548,0.055302651863011955,0.3974714174602729,1.703207275556455,0.5530265186301195,3.9747141746027292
2009,All opioids with antipsychotics,NA,All,45-54,13,All,AUS,2984512,0.43558209851392793,0.23192909485732752,0.7448581225391873,4.355820985139279,2.319290948573275,7.448581225391873
2010,All opioids with antipsychotics,NA,All,45-54,16,All,AUS,3015387,0.5306118252814647,0.30329036756012645,0.861680369577017,5.306118252814647,3.0329036756012644,8.61680369577017
2011,All opioids with antipsychotics,NA,All,45-54,10,All,AUS,3035900,0.32939161368951547,0.1579560785006413,0.6057629835871251,3.2939161368951546,1.579560785006413,6.057629835871251
2012,All opioids with antipsychotics,NA,All,45-54,16,All,AUS,3058142,0.523193494612088,0.29905015253249423,0.8496334652144121,5.23193494612088,2.9905015253249423,8.496334652144121
2013,All opioids with antipsychotics,NA,All,45-54,10,All,AUS,3080735,0.3245978638214582,0.1556572891599235,0.596947105762798,3.245978638214582,1.556572891599235,5.969471057627979
2014,All opioids with antipsychotics,NA,All,45-54,17,All,AUS,3104578,0.54757844705464,0.31898458005943253,0.876726139922818,5.4757844705464,3.189845800594325,8.76726139922818
2015,All opioids with antipsychotics,NA,All,45-54,30,All,AUS,3125999,0.9596932052761372,0.6475006434973827,1.3700212565780057,9.596932052761373,6.475006434973826,13.700212565780056
2016,All opioids with antipsychotics,NA,All,45-54,38,All,AUS,3157138,1.203621761228049,0.8517542120436326,1.6520649117570585,12.036217612280492,8.517542120436325,16.520649117570585
1997,All opioids with antidepressants,NA,Accidental,45-54,11,All,AUS,2376709,0.4628248557143513,0.23104016831949672,0.8281203358633783,4.628248557143513,2.3104016831949674,8.281203358633784
1998,All opioids with antidepressants,NA,Accidental,45-54,10,All,AUS,2460560,0.4064115485905648,0.19489013018178666,0.7474054044088148,4.064115485905647,1.9489013018178667,7.474054044088147
1999,All opioids with antidepressants,NA,Accidental,45-54,14,All,AUS,2525485,0.5543489666341317,0.3030678778949804,0.930103176753711,5.543489666341317,3.030678778949804,9.30103176753711
2e3,All opioids with antidepressants,NA,Accidental,45-54,16,All,AUS,2583189,0.6193894445973562,0.354034424723095,1.005849662791895,6.193894445973562,3.5403442472309496,10.058496627918949
2001,All opioids with antidepressants,NA,Accidental,45-54,9,All,AUS,2642230,0.34062136907082274,0.1557540765803601,0.6466055025073322,3.4062136907082277,1.5575407658036011,6.466055025073322
2002,All opioids with antidepressants,NA,Accidental,45-54,12,All,AUS,2659000,0.45129748025573524,0.2331930602356519,0.7883249158498523,4.512974802557352,2.331930602356519,7.883249158498523
2003,All opioids with antidepressants,NA,Accidental,45-54,2,All,AUS,2693054,0.07426512799223484,0.008993642133404598,0.2682713751621569,0.7426512799223484,0.08993642133404597,2.6827137516215687
2004,All opioids with antidepressants,NA,Accidental,45-54,17,All,AUS,2734333,0.6217238353923973,0.3621769951179146,0.9954400894219183,6.217238353923973,3.621769951179146,9.954400894219184
2005,All opioids with antidepressants,NA,Accidental,45-54,14,All,AUS,2776548,0.5042232297082564,0.27566365847289676,0.8460007251248118,5.042232297082564,2.7566365847289678,8.460007251248118
2006,All opioids with antidepressants,NA,Accidental,45-54,21,All,AUS,2825567,0.7432136629568508,0.460061872336867,1.1360810101540124,7.432136629568507,4.600618723368671,11.360810101540125
2007,All opioids with antidepressants,NA,Accidental,45-54,22,All,AUS,2882908,0.7631183513313641,0.4782412255397633,1.1553703711126437,7.6311835133136405,4.782412255397633,11.553703711126438
2008,All opioids with antidepressants,NA,Accidental,45-54,24,All,AUS,2935638,0.8175394922670983,0.5238131466545493,1.2164339649975515,8.175394922670984,5.238131466545493,12.164339649975515
2009,All opioids with antidepressants,NA,Accidental,45-54,25,All,AUS,2984512,0.8376578817575537,0.5420880767512808,1.236548344422274,8.376578817575538,5.4208807675128075,12.36548344422274
2010,All opioids with antidepressants,NA,Accidental,45-54,24,All,AUS,3015387,0.795917737922197,0.509959676226855,1.1842625083073854,7.95917737922197,5.0995967622685505,11.842625083073855
2011,All opioids with antidepressants,NA,Accidental,45-54,27,All,AUS,3035900,0.8893573569616918,0.586092096927434,1.293968941539366,8.893573569616919,5.86092096927434,12.93968941539366
2012,All opioids with antidepressants,NA,Accidental,45-54,36,All,AUS,3058142,1.177185362877198,0.824485207839852,1.6297208089246642,11.77185362877198,8.24485207839852,16.29720808924664
2013,All opioids with antidepressants,NA,Accidental,45-54,34,All,AUS,3080735,1.1036327369929577,0.7642977389788277,1.5422164244102015,11.036327369929577,7.6429773897882765,15.422164244102014
2014,All opioids with antidepressants,NA,Accidental,45-54,63,All,AUS,3104578,2.0292613037907246,1.559340062112855,2.596306678437691,20.292613037907245,15.59340062112855,25.963066784376913
2015,All opioids with antidepressants,NA,Accidental,45-54,49,All,AUS,3125999,1.5674989019510244,1.1596442792753805,2.072316621297676,15.674989019510244,11.596442792753805,20.723166212976757
2016,All opioids with antidepressants,NA,Accidental,45-54,58,All,AUS,3157138,1.8371068987164956,1.394992313420715,2.3748875154122975,18.371068987164957,13.94992313420715,23.748875154122974
1997,All opioids with antidepressants,NA,Intentional,45-54,7,All,AUS,2376709,0.2945249081818599,0.11841405630320241,0.6068338820875642,2.945249081818599,1.184140563032024,6.068338820875642
1998,All opioids with antidepressants,NA,Intentional,45-54,3,All,AUS,2460560,0.12192346457716943,0.025143512772671028,0.35631224552450425,1.2192346457716943,0.2514351277267103,3.5631224552450425
1999,All opioids with antidepressants,NA,Intentional,45-54,6,All,AUS,2525485,0.23757812855748497,0.08718686117134689,0.5171077439075489,2.37578128557485,0.8718686117134689,5.171077439075489
2e3,All opioids with antidepressants,NA,Intentional,45-54,2,All,AUS,2583189,0.07742368057466953,0.009376148598470257,0.279681161527843,0.7742368057466953,0.093761485984702575,2.79681161527843
2001,All opioids with antidepressants,NA,Intentional,45-54,7,All,AUS,2642230,0.2649277314995288,0.10651447956549123,0.5458523856978584,2.649277314995288,1.0651447956549123,5.4585238569785846
2002,All opioids with antidepressants,NA,Intentional,45-54,2,All,AUS,2659000,0.07521624670928921,0.009108824340704695,0.2717071455306308,0.7521624670928921,0.09108824340704695,2.717071455306308
2003,All opioids with antidepressants,NA,Intentional,45-54,6,All,AUS,2693054,0.2227953839767045,0.08176186221491251,0.4849319213882663,2.227953839767045,0.8176186221491251,4.849319213882663
2004,All opioids with antidepressants,NA,Intentional,45-54,6,All,AUS,2734333,0.21943194190319903,0.08052754001993137,0.4776111214772875,2.1943194190319906,0.8052754001993137,4.776111214772875
2005,All opioids with antidepressants,NA,Intentional,45-54,8,All,AUS,2776548,0.28812755983328936,0.12439300244462012,0.5677261513654142,2.8812755983328935,1.2439300244462013,5.677261513654141
2006,All opioids with antidepressants,NA,Intentional,45-54,7,All,AUS,2825567,0.2477378876522836,0.09960328434693919,0.510434737191669,2.477378876522836,0.9960328434693919,5.10434737191669
2007,All opioids with antidepressants,NA,Intentional,45-54,9,All,AUS,2882908,0.3121847800901035,0.14275103255564342,0.5926239952471423,3.1218478009010346,1.427510325556434,5.926239952471422
2008,All opioids with antidepressants,NA,Intentional,45-54,7,All,AUS,2935638,0.23844901857790365,0.09586868453887296,0.4912961165724291,2.3844901857790366,0.9586868453887296,4.912961165724291
2009,All opioids with antidepressants,NA,Intentional,45-54,13,All,AUS,2984512,0.43558209851392793,0.23192909485732752,0.7448581225391873,4.355820985139279,2.319290948573275,7.448581225391873
2010,All opioids with antidepressants,NA,Intentional,45-54,18,All,AUS,3015387,0.5969383034416478,0.3537827339252534,0.9434203656146793,5.969383034416477,3.5378273392525337,9.434203656146794
2011,All opioids with antidepressants,NA,Intentional,45-54,8,All,AUS,3035900,0.26351329095161236,0.1137663105344725,0.5192262294941659,2.6351329095161233,1.137663105344725,5.192262294941658
2012,All opioids with antidepressants,NA,Intentional,45-54,18,All,AUS,3058142,0.588592681438599,0.3488365997074917,0.9302306779769387,5.88592681438599,3.488365997074917,9.302306779769387
2013,All opioids with antidepressants,NA,Intentional,45-54,14,All,AUS,3080735,0.4544370093500415,0.24844505600306566,0.7624679244868013,4.544370093500415,2.4844505600306563,7.624679244868013
2014,All opioids with antidepressants,NA,Intentional,45-54,19,All,AUS,3104578,0.6119994408257741,0.36846454310050775,0.9557129735004573,6.119994408257741,3.6846454310050776,9.557129735004573
2015,All opioids with antidepressants,NA,Intentional,45-54,18,All,AUS,3125999,0.5758159231656824,0.34126429877382175,0.910037881013318,5.758159231656824,3.4126429877382174,9.10037881013318
2016,All opioids with antidepressants,NA,Intentional,45-54,16,All,AUS,3157138,0.5067881099907574,0.28967306198399534,0.8229921481347133,5.067881099907574,2.8967306198399534,8.229921481347134
1997,All opioids with antidepressants,NA,All,45-54,19,All,AUS,2376709,0.7994247507793338,0.48130709913998226,1.2484008230894494,7.994247507793339,4.813070991399822,12.484008230894494
1998,All opioids with antidepressants,NA,All,45-54,14,All,AUS,2460560,0.5689761680267906,0.31106470868647973,0.9546451301101563,5.689761680267907,3.1106470868647973,9.546451301101563
1999,All opioids with antidepressants,NA,All,45-54,21,All,AUS,2525485,0.8315234499511974,0.5147271294160387,1.2710718977217614,8.315234499511973,5.147271294160387,12.710718977217613
2e3,All opioids with antidepressants,NA,All,45-54,19,All,AUS,2583189,0.7355249654593605,0.44283516006373835,1.148613389049002,7.355249654593605,4.4283516006373835,11.48613389049002
2001,All opioids with antidepressants,NA,All,45-54,17,All,AUS,2642230,0.6433959193559986,0.37480178091678357,1.030139195312029,6.433959193559986,3.748017809167836,10.301391953120289
2002,All opioids with antidepressants,NA,All,45-54,16,All,AUS,2659000,0.6017299736743137,0.3439405158202434,0.9771717881074586,6.017299736743137,3.4394051582024336,9.771717881074586
2003,All opioids with antidepressants,NA,All,45-54,10,All,AUS,2693054,0.3713256399611742,0.17806507360049112,0.6828811608947141,3.713256399611742,1.7806507360049113,6.828811608947141
2004,All opioids with antidepressants,NA,All,45-54,25,All,AUS,2734333,0.9142997579299962,0.5916866636657344,1.3496868788506775,9.142997579299962,5.916866636657344,13.496868788506776
2005,All opioids with antidepressants,NA,All,45-54,22,All,AUS,2776548,0.7923507895415458,0.4965610013003154,1.199628634492762,7.923507895415458,4.965610013003154,11.99628634492762
2006,All opioids with antidepressants,NA,All,45-54,35,All,AUS,2825567,1.238689438261418,0.8627926254905257,1.7227173177323833,12.38689438261418,8.627926254905256,17.227173177323834
2007,All opioids with antidepressants,NA,All,45-54,35,All,AUS,2882908,1.2140519225726245,0.8456316921765761,1.6884524942568881,12.140519225726244,8.456316921765762,16.88452494256888
2008,All opioids with antidepressants,NA,All,45-54,35,All,AUS,2935638,1.1922450928895185,0.8304424354874096,1.6581244701537237,11.922450928895184,8.304424354874095,16.581244701537237
2009,All opioids with antidepressants,NA,All,45-54,46,All,AUS,2984512,1.5412905024338988,1.1284182869435262,2.055865536008736,15.412905024338988,11.284182869435263,20.558655360087357
2010,All opioids with antidepressants,NA,All,45-54,45,All,AUS,3015387,1.4923457586041193,1.0885271644843848,1.9968760387729299,14.923457586041193,10.885271644843847,19.968760387729297
2011,All opioids with antidepressants,NA,All,45-54,43,All,AUS,3035900,1.4163839388649164,1.0250440244126071,1.907860497384849,14.163839388649164,10.250440244126072,19.07860497384849
2012,All opioids with antidepressants,NA,All,45-54,67,All,AUS,3058142,2.1908727586881183,1.6978965913730288,2.7823309511164935,21.908727586881184,16.97896591373029,27.823309511164936
2013,All opioids with antidepressants,NA,All,45-54,53,All,AUS,3080735,1.7203686782537284,1.2886738708987158,2.250284078920354,17.203686782537282,12.886738708987158,22.50284078920354
2014,All opioids with antidepressants,NA,All,45-54,86,All,AUS,3104578,2.770102732158767,2.21572464892608,3.421054336482611,27.70102732158767,22.1572464892608,34.21054336482611
2015,All opioids with antidepressants,NA,All,45-54,76,All,AUS,3125999,2.4312227866995477,1.9155268251465527,3.0430378576892183,24.312227866995478,19.15526825146553,30.43037857689218
2016,All opioids with antidepressants,NA,All,45-54,79,All,AUS,3157138,2.502266293079365,1.981067782466754,3.118570519973742,25.02266293079365,19.81067782466754,31.18570519973742
1997,All opioids with paracetamol,NA,Accidental,45-54,6,All,AUS,2376709,0.25244992129873706,0.09264453918646288,0.549477386849781,2.5244992129873705,0.9264453918646288,5.49477386849781
1998,All opioids with paracetamol,NA,Accidental,45-54,4,All,AUS,2460560,0.1625646194362259,0.04429435382283279,0.41622999442490427,1.625646194362259,0.4429435382283279,4.1622999442490425
1999,All opioids with paracetamol,NA,Accidental,45-54,9,All,AUS,2525485,0.3563671928362275,0.16295408357718413,0.6764959827082513,3.563671928362275,1.6295408357718413,6.764959827082513
2e3,All opioids with paracetamol,NA,Accidental,45-54,7,All,AUS,2583189,0.27098288201134335,0.10894895934533938,0.5583283101091142,2.7098288201134335,1.089489593453394,5.583283101091142
2001,All opioids with paracetamol,NA,Accidental,45-54,2,All,AUS,2642230,0.07569363757129394,0.009166637242758497,0.27343164674004433,0.7569363757129394,0.09166637242758498,2.7343164674004434
2002,All opioids with paracetamol,NA,Accidental,45-54,8,All,AUS,2659000,0.30086498683715684,0.12989211814652316,0.5928239601810222,3.0086498683715686,1.2989211814652315,5.928239601810223
2003,All opioids with paracetamol,NA,Accidental,45-54,4,All,AUS,2693054,0.14853025598446967,0.040470378701024726,0.38029644971179283,1.4853025598446967,0.40470378701024723,3.8029644971179284
2004,All opioids with paracetamol,NA,Accidental,45-54,4,All,AUS,2734333,0.14628796126879937,0.03985941552923856,0.374555284627784,1.4628796126879937,0.39859415529238557,3.74555284627784
2005,All opioids with paracetamol,NA,Accidental,45-54,6,All,AUS,2776548,0.21609566987496703,0.07930318873843313,0.47034945933668576,2.1609566987496702,0.7930318873843313,4.703494593366858
2006,All opioids with paracetamol,NA,Accidental,45-54,10,All,AUS,2825567,0.35391126807469087,0.16971420558071953,0.6508555068317804,3.539112680746909,1.6971420558071952,6.508555068317804
2007,All opioids with paracetamol,NA,Accidental,45-54,5,All,AUS,2882908,0.17343598893894638,0.0563141683015305,0.40474139202854925,1.7343598893894638,0.563141683015305,4.047413920285493
2008,All opioids with paracetamol,NA,Accidental,45-54,8,All,AUS,2935638,0.27251316408903276,0.1176518161134326,0.536959567263177,2.7251316408903277,1.176518161134326,5.369595672631769
2009,All opioids with paracetamol,NA,Accidental,45-54,9,All,AUS,2984512,0.3015568374327193,0.13789125115359727,0.5724488482170447,3.0155683743271933,1.3789125115359726,5.724488482170447
2010,All opioids with paracetamol,NA,Accidental,45-54,13,All,AUS,3015387,0.43112210804119006,0.2295543380504168,0.7372314084446456,4.311221080411901,2.295543380504168,7.372314084446456
2011,All opioids with paracetamol,NA,Accidental,45-54,11,All,AUS,3035900,0.362330775058467,0.1808739574447323,0.6483089216803959,3.62330775058467,1.8087395744473231,6.483089216803959
2012,All opioids with paracetamol,NA,Accidental,45-54,17,All,AUS,3058142,0.5558930880253435,0.3238281641571101,0.8900386855905653,5.558930880253436,3.238281641571101,8.900386855905653
2013,All opioids with paracetamol,NA,Accidental,45-54,16,All,AUS,3080735,0.5193565821143331,0.29685702651024093,0.8434025596416869,5.193565821143331,2.968570265102409,8.434025596416868
2014,All opioids with paracetamol,NA,Accidental,45-54,31,All,AUS,3104578,0.9985254034525788,0.6784494900436139,1.4173267189464973,9.985254034525788,6.784494900436139,14.173267189464973
2015,All opioids with paracetamol,NA,Accidental,45-54,18,All,AUS,3125999,0.5758159231656824,0.34126429877382175,0.910037881013318,5.758159231656824,3.4126429877382174,9.10037881013318
2016,All opioids with paracetamol,NA,Accidental,45-54,24,All,AUS,3157138,0.7601821649861362,0.4870632130171908,1.13109080823755,7.601821649861362,4.8706321301719075,11.3109080823755
1997,All opioids with paracetamol,NA,Intentional,45-54,6,All,AUS,2376709,0.25244992129873706,0.09264453918646288,0.549477386849781,2.5244992129873705,0.9264453918646288,5.49477386849781
1998,All opioids with paracetamol,NA,Intentional,45-54,2,All,AUS,2460560,0.08128230971811296,0.009843435608940153,0.2936198670083019,0.8128230971811296,0.09843435608940153,2.936198670083019
1999,All opioids with paracetamol,NA,Intentional,45-54,8,All,AUS,2525485,0.3167708380766467,0.13675913424613692,0.6241648277940032,3.167708380766467,1.3675913424613693,6.2416482779400315
2e3,All opioids with paracetamol,NA,Intentional,45-54,3,All,AUS,2583189,0.1161355208620043,0.0239499013769118,0.33939741104803955,1.161355208620043,0.239499013769118,3.3939741104803955
2001,All opioids with paracetamol,NA,Intentional,45-54,4,All,AUS,2642230,0.15138727514258787,0.04124883724819923,0.387611553529459,1.5138727514258787,0.41248837248199227,3.8761155352945895
